
 iteration number 1 ; error 1.773171152047044 ; parameters [0.72838093 0.53140925 0.7965046  0.78350552 0.86866295] 

 iteration number 2 ; error 1.3172194371948427 ; parameters [0.73904796 0.500149   0.7965046  1.         0.86866295] 

 iteration number 1 ; error 13.62156186163007 ; parameters [0.54089264 0.79058638 0.1091653  0.13131985 0.84909196] 

 iteration number 2 ; error 0.004982980033597174 ; parameters [0.49965283 0.500931   0.1091653  0.50781627 0.84909196] 

 iteration number 1 ; error 9.44625606400489 ; parameters [0.81947166 0.72774789 0.21470573 0.16711715 0.28291577] 

 iteration number 2 ; error 1.3427919210480321 ; parameters [0.93048248 0.49999461 0.21470573 1.         0.28291577] 

 iteration number 1 ; error 1.3437708463792861 ; parameters [0.8980551  0.49999618 0.1342694  1.         0.66243886] 

 iteration number 1 ; error 7.928753340034204 ; parameters [0.94587168 0.30354486 0.08536477 0.37830754 0.8111786 ] 

 iteration number 2 ; error 2.1414910004101966 ; parameters [0.8363958  0.54023822 0.29319671 0.34701045 0.04787195] 

 iteration number 3 ; error 1.3420797888493123 ; parameters [0.84451068 0.49999443 0.29319671 1.         0.04787195] 

 iteration number 1 ; error 2.384807121177115 ; parameters [0.86458388 0.45206828 0.08190082 0.34389938 0.0587993 ] 

 iteration number 2 ; error 1.678564920574381 ; parameters [0.72186087 0.47572607 0.55286939 0.81486796 0.52976789] 

 iteration number 3 ; error 1.3169263393888044 ; parameters [0.73904941 0.50014434 0.55286939 1.         0.52976789] 

 iteration number 1 ; error 13.344648086291144 ; parameters [0.62645968 0.79364117 0.14519307 0.33520795 0.29719494] 

 iteration number 2 ; error 2.9590789980366154 ; parameters [0.39989668 0.56707817 0.91863007 0.95109569 0.07063194] 

 iteration number 3 ; error 2.0728051688731015 ; parameters [0.70014343 0.46585847 0.83121921 0.48109091 0.73761545] 

 iteration number 4 ; error 1.3168391477067454 ; parameters [0.73906551 0.50014544 0.83121921 1.         0.73761545] 

 iteration number 1 ; error 9.198695827492564 ; parameters [0.02433196 0.70464877 0.23565849 0.20626061 0.69132949] 

 iteration number 2 ; error 5.378922748777732 ; parameters [0.01194489 0.36601692 0.89702664 0.86762875 0.35269764] 

 iteration number 3 ; error 1.3411581208756556 ; parameters [0.02429286 0.49999488 0.89702664 1.         0.35269764] 

 iteration number 1 ; error 13.118001328864805 ; parameters [0.90622388 0.81050283 0.78778909 0.0658808  0.15509833] 

 iteration number 2 ; error 1.491584383432852 ; parameters [0.58175251 0.48603146 0.46331772 0.74140942 0.93792725] 

 iteration number 3 ; error 1.3233391947528497 ; parameters [0.57020685 0.49999435 0.46331772 1.         0.93792725] 

 iteration number 1 ; error 11.670752229412477 ; parameters [0.31165445 0.79192075 0.253062   0.86905307 0.63169307] 

 iteration number 2 ; error 2.0813600921869932 ; parameters [0.8614514  0.46125052 0.92239177 0.41885002 0.18149002] 

 iteration number 3 ; error 1.5080580303874158 ; parameters [0.27085957 0.51140514 0.33179994 0.46900465 0.23164465] 

 iteration number 4 ; error 1.3167928163857163 ; parameters [0.26084273 0.49999472 0.33179994 1.         0.23164465] 

 iteration number 1 ; error 1.7055598322225125 ; parameters [0.70499513 0.52176485 0.73047048 0.46902069 0.54542671] 

 iteration number 2 ; error 1.3263659898998903 ; parameters [0.66613892 0.49999515 0.73047048 1.         0.54542671] 

 iteration number 1 ; error 4.339625473095477 ; parameters [0.05415924 0.40991017 0.9617735  0.1178887  0.044058  ] 

 iteration number 2 ; error 1.849797413467281 ; parameters [0.45432734 0.52957545 0.08143878 0.23755398 0.16372327] 

 iteration number 3 ; error 1.232352164072717 ; parameters [0.45861452 0.49992527 0.08143878 1.         0.16372327] 

 iteration number 1 ; error 3.3127236352577016 ; parameters [0.81882586 0.58509431 0.79333948 0.88205262 0.77028987] 

 iteration number 2 ; error 1.3418150185845288 ; parameters [0.84438194 0.49999425 0.79333948 1.         0.77028987] 

 iteration number 1 ; error 2.218770382565108 ; parameters [0.82919519 0.45277797 0.64170338 0.7299633  0.90139882] 

 iteration number 2 ; error 1.3436742851800314 ; parameters [0.78021331 0.49999634 0.64170338 1.         0.90139882] 

 iteration number 1 ; error 5.163827950544531 ; parameters [0.66628021 0.38101085 0.84896521 0.7281908  0.8575438 ] 

 iteration number 2 ; error 2.8318588597753926 ; parameters [0.7883673  0.57083924 0.03879361 0.9180192  0.14935878] 

 iteration number 3 ; error 2.621879562225693 ; parameters [0.6874034  0.55542831 0.93782971 0.90260828 0.04839488] 

 iteration number 4 ; error 1.3172688209265295 ; parameters [0.73907138 0.50014786 0.93782971 1.         0.04839488] 

 iteration number 1 ; error 1.3427273845529484 ; parameters [0.06937838 0.49999563 0.75531938 1.         0.81525627] 

 iteration number 1 ; error 5.108567491493913 ; parameters [0.94164054 0.37416283 0.13916278 0.45888016 0.27742738] 

 iteration number 2 ; error 1.5354656888814942 ; parameters [0.04364404 0.49097005 0.75565322 0.06120044 0.37943088] 

 iteration number 3 ; error 1.3408238225673197 ; parameters [0.02371873 0.4999948  0.75565322 1.         0.37943088] 

 iteration number 1 ; error 15.932339683276307 ; parameters [0.04944445 0.90460959 0.93790036 0.83371751 0.93200741] 

 iteration number 2 ; error 14.187804207608893 ; parameters [0.15840493 0.13413753 0.112517   0.94267799 0.04096789] 

 iteration number 3 ; error 9.729934375234485 ; parameters [0.90037824 0.24103363 0.2194131  0.6846513  0.14786398] 

 iteration number 4 ; error 1.3168210799065638 ; parameters [0.73901049 0.50014576 0.2194131  1.         0.14786398] 

 iteration number 1 ; error 2.970113477028505 ; parameters [0.06246814 0.43678806 0.67969563 0.58479057 0.9003576 ] 

 iteration number 2 ; error 1.3426503856900327 ; parameters [0.069418   0.49999565 0.67969563 1.         0.9003576 ] 

 iteration number 1 ; error 1.432194099289587 ; parameters [0.2570098  0.50527354 0.63489832 0.29984614 0.4836089 ] 

 iteration number 2 ; error 1.3165456921159053 ; parameters [0.26082703 0.49999471 0.63489832 1.         0.4836089 ] 

 iteration number 1 ; error 1.789029262588267 ; parameters [0.08146638 0.47838116 0.14371355 0.01181898 0.22229784] 

 iteration number 2 ; error 1.4213472140421335 ; parameters [0.46697018 0.48976767 0.15510006 0.39732277 0.60780165] 

 iteration number 3 ; error 1.2324970922596612 ; parameters [0.45870402 0.49992501 0.15510006 1.         0.60780165] 

 iteration number 1 ; error 8.461012424286695 ; parameters [0.82901803 0.72937963 0.70754011 0.76316148 0.17289902] 

 iteration number 2 ; error 5.3692872097388165 ; parameters [0.77752297 0.35860299 0.05886578 0.71166642 0.11193881] 

 iteration number 3 ; error 1.3419474322130251 ; parameters [0.843998   0.49999422 0.05886578 1.         0.11193881] 

 iteration number 1 ; error 3.5882449100486506 ; parameters [0.97437047 0.4179129  0.48783804 0.33634499 0.73896492] 

 iteration number 2 ; error 1.3428030455098265 ; parameters [0.93073852 0.49999467 0.48783804 1.         0.73896492] 

 iteration number 1 ; error 3.2149098200546242 ; parameters [0.83358225 0.57094356 0.80304605 0.22741427 0.70257207] 

 iteration number 2 ; error 1.3432959754078218 ; parameters [0.78079617 0.49999623 0.80304605 1.         0.70257207] 

 iteration number 1 ; error 1.3428638340602563 ; parameters [0.60311103 0.49999762 0.74106707 1.         0.03215407] 

 iteration number 1 ; error 1.3568590966007643 ; parameters [0.32562041 0.50286921 0.82423609 0.8784098  0.88828657] 

 iteration number 2 ; error 1.3257601841804458 ; parameters [0.33371135 0.49999513 0.82423609 1.         0.88828657] 

 iteration number 1 ; error 8.515039928058233 ; parameters [0.96178466 0.28817406 0.20545436 0.3972096  0.13583535] 

 iteration number 2 ; error 2.872737770747949 ; parameters [0.68876216 0.56157021 0.18246087 0.82779745 0.64315638] 

 iteration number 3 ; error 2.8011735699099867 ; parameters [0.17226113 0.56157021 0.18246087 0.82779745 0.64315638] 

 iteration number 4 ; error 1.3421982067686913 ; parameters [0.19446212 0.49999537 0.18246087 1.         0.64315638] 

 iteration number 1 ; error 2.9841423204209403 ; parameters [0.90619253 0.42566152 0.86870531 0.87235278 0.5739065 ] 

 iteration number 2 ; error 2.8658630961237472 ; parameters [0.29894134 0.4445556  0.8875994  0.2651016  0.96665531] 

 iteration number 3 ; error 0.005626228863540771 ; parameters [0.49986991 0.500083   0.8875994  0.49922031 0.96665531] 

 iteration number 1 ; error 1.4725011237659302 ; parameters [0.1862502  0.50862293 0.25671449 0.4092142  0.4744889 ] 

 iteration number 2 ; error 1.3430515926200504 ; parameters [0.22015595 0.49999235 0.25671449 1.         0.4744889 ] 

 iteration number 1 ; error 3.550378046832124 ; parameters [0.28095012 0.58337747 0.48032665 0.90159735 0.64622247] 

 iteration number 2 ; error 2.2483203264697904 ; parameters [0.24264362 0.54507098 0.69646725 0.86329085 0.86236307] 

 iteration number 3 ; error 1.3408251305248489 ; parameters [0.29664708 0.49999379 0.69646725 1.         0.86236307] 

 iteration number 1 ; error 6.195408092578093 ; parameters [0.83397894 0.35493132 0.00765181 0.10624582 0.73457038] 

 iteration number 2 ; error 1.4802924474235646 ; parameters [0.98904985 0.50748307 0.16272272 0.26131673 0.8896413 ] 

 iteration number 3 ; error 1.3413609797594508 ; parameters [0.97619704 0.49999336 0.16272272 1.         0.8896413 ] 

 iteration number 1 ; error 3.7073097384163116 ; parameters [0.24480095 0.57499612 0.62850979 0.16094018 0.75503182] 

 iteration number 2 ; error 2.6860621971198473 ; parameters [0.3715902  0.44193393 0.0236423  0.87125294 0.01631108] 

 iteration number 3 ; error 1.3466182989659705 ; parameters [0.37299591 0.49999578 0.0236423  1.         0.01631108] 

 iteration number 1 ; error 1.3260033567771012 ; parameters [0.33382204 0.49999507 0.53082724 1.         0.79366134] 

 iteration number 1 ; error 9.969297833838707 ; parameters [0.01524942 0.74416313 0.40984742 0.67615214 0.90028642] 

 iteration number 2 ; error 5.310760706262141 ; parameters [0.51159981 0.37128796 0.90038369 0.17250255 0.39663681] 

 iteration number 3 ; error 1.4413564883855572 ; parameters [0.07168977 0.50160709 0.03070282 0.30282168 0.95672677] 

 iteration number 4 ; error 1.3439035694299974 ; parameters [0.10151445 0.49999536 0.03070282 1.         0.95672677] 

 iteration number 1 ; error 2.9477215592750814 ; parameters [0.7154288  0.43994044 0.9344884  0.26656249 0.99140004] 

 iteration number 2 ; error 1.3429938870483877 ; parameters [0.60288372 0.49999737 0.9344884  1.         0.99140004] 

 iteration number 1 ; error 6.880976509407874 ; parameters [0.94981568 0.34016064 0.44366173 0.07783613 0.69117709] 

 iteration number 2 ; error 5.117764469524752 ; parameters [0.94565843 0.3612023  0.27610107 0.91027546 0.52361642] 

 iteration number 3 ; error 2.2017123984243088 ; parameters [0.04787208 0.46341595 0.52459373 0.15876812 0.62583007] 

 iteration number 4 ; error 1.34090253436683 ; parameters [0.02381438 0.49999473 0.52459373 1.         0.62583007] 

 iteration number 1 ; error 6.18749879288302 ; parameters [0.32075477 0.64398967 0.74569969 0.59379722 0.33726962] 

 iteration number 2 ; error 5.473705141864034 ; parameters [0.8706459  0.36918032 0.29559082 0.26033242 0.06246027] 

 iteration number 3 ; error 1.5018197928710415 ; parameters [0.13185447 0.51064902 0.17110098 0.40180112 0.32366885] 

 iteration number 4 ; error 1.4852374811850209 ; parameters [0.97841433 0.51064902 0.17110098 0.40180112 0.32366885] 

 iteration number 5 ; error 1.3412321037799926 ; parameters [0.97605584 0.49999342 0.17110098 1.         0.32366885] 

 iteration number 1 ; error 3.023909901410664 ; parameters [0.47804127 0.55858944 0.10008683 0.9020547  0.11017099] 

 iteration number 2 ; error 1.3455925058932356 ; parameters [0.62555574 0.49999405 0.10008683 1.         0.11017099] 

 iteration number 1 ; error 2.8106097199270668 ; parameters [0.96410111 0.5563859  0.85263255 0.02427037 0.5723885 ] 

 iteration number 2 ; error 2.7726591195479577 ; parameters [0.01168425 0.55112669 0.84737334 0.01901115 0.61997165] 

 iteration number 3 ; error 1.3406906341911993 ; parameters [0.02480117 0.49999496 0.84737334 1.         0.61997165] 

 iteration number 1 ; error 14.550692473842588 ; parameters [0.60424735 0.16899533 0.96714696 0.49461904 0.91271947] 

 iteration number 2 ; error 12.099802711791636 ; parameters [0.05784461 0.81404174 0.61219337 0.9482163  0.36631674] 

 iteration number 3 ; error 11.229829885516331 ; parameters [0.87240119 0.81793675 0.61608839 0.95211132 0.37021175] 

 iteration number 4 ; error 9.546280499699206 ; parameters [0.82193803 0.76747359 0.56562523 0.90164816 0.07722609] 

 iteration number 5 ; error 9.345845134573343 ; parameters [0.72561739 0.75360835 0.55175999 0.88778292 0.30067015] 

 iteration number 6 ; error 3.4645687856020078 ; parameters [0.72561739 0.41390397 0.55175999 0.88778292 0.30067015] 

 iteration number 7 ; error 1.342202402405221 ; parameters [0.80521626 0.49999331 0.55175999 1.         0.30067015] 

 iteration number 1 ; error 1.398234509526853 ; parameters [0.98486367 0.49805663 0.82409345 0.60369042 0.63154434] 

 iteration number 2 ; error 1.342564197474763 ; parameters [0.93079518 0.49999478 0.82409345 1.         0.63154434] 

 iteration number 1 ; error 1.3234641905186253 ; parameters [0.57005513 0.49999414 0.00542412 1.         0.96825912] 

 iteration number 1 ; error 13.382852505553245 ; parameters [0.4578553  0.18200178 0.09522074 0.66360284 0.88923946] 

 iteration number 2 ; error 7.138434977923731 ; parameters [0.6047935  0.32893999 0.55663434 0.81054105 0.03617766] 

 iteration number 3 ; error 6.8528179973141485 ; parameters [0.35671148 0.6434579  0.62325037 0.06690848 0.46735844] 

 iteration number 4 ; error 5.825989335981297 ; parameters [0.35671148 0.6434579  0.49713976 0.90005994 0.46735844] 

 iteration number 5 ; error 1.3427123064291506 ; parameters [0.39692551 0.49999197 0.49713976 1.         0.46735844] 

 iteration number 1 ; error 1.3422635700342744 ; parameters [0.19401879 0.49999527 0.55887671 1.         0.92029283] 

 iteration number 1 ; error 10.31913160031556 ; parameters [0.3673348  0.75565708 0.13623764 0.84177987 0.44791963] 

 iteration number 2 ; error 10.003020474203224 ; parameters [0.49162503 0.77594095 0.26052786 0.96607009 0.46820349] 

 iteration number 3 ; error 3.021157626012845 ; parameters [0.15553174 0.43984766 0.92443458 0.28435448 0.13211021] 

 iteration number 4 ; error 1.34193571078858 ; parameters [0.15527102 0.49999454 0.92443458 1.         0.13211021] 

 iteration number 1 ; error 14.255000197916296 ; parameters [0.25875773 0.14004117 0.08712369 0.88375874 0.10043371] 

 iteration number 2 ; error 10.831189727934232 ; parameters [0.39161015 0.2728936  0.21997611 0.01661116 0.53590847] 

 iteration number 3 ; error 2.116929650449315 ; parameters [0.40332896 0.53408818 0.48117069 0.27780575 0.79710305] 

 iteration number 4 ; error 1.3424664184922055 ; parameters [0.3968234  0.49999199 0.48117069 1.         0.79710305] 

 iteration number 1 ; error 8.352628002399886 ; parameters [0.29679924 0.31817228 0.482104   0.2177734  0.78413193] 

 iteration number 2 ; error 7.143432687558307 ; parameters [0.20597877 0.65285433 0.39128353 0.12695293 0.69331146] 

 iteration number 3 ; error 4.875131397812406 ; parameters [0.94735526 0.36696284 0.26537689 0.96118904 0.52754757] 

 iteration number 4 ; error 1.3173572130278446 ; parameters [0.73900039 0.50014729 0.26537689 1.         0.52754757] 

 iteration number 1 ; error 6.697570921830454 ; parameters [0.80525775 0.34278306 0.16192277 0.07658863 0.89912407] 

 iteration number 2 ; error 1.3429369918157603 ; parameters [0.78055257 0.49999633 0.16192277 1.         0.89912407] 
